time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
79673, 2075, 4.223372, -2.987964, 8.398860, -0.126303, -0.081538, 0.039436, 24.177059
79683, 1983, 4.271256, -2.980781, 8.394072, -0.143890, -0.074077, 0.024515, 24.182941
79693, 1792, 4.288015, -3.002329, 8.523358, -0.139893, -0.071945, 0.010126, 24.191765
79703, 1555, 4.326323, -3.083732, 8.688558, -0.123372, -0.077274, 0.000266, 24.185883
79713, 1599, 4.343082, -3.191471, 8.827422, -0.109783, -0.093528, -0.002132, 24.200588
79723, 1535, 4.350265, -3.246537, 8.767567, -0.105786, -0.124438, -0.002665, 24.180000
79733, 1535, 4.247314, -3.241749, 8.468291, -0.111648, -0.156946, -0.012257, 24.180000
79743, 1962, 4.125209, -3.258508, 8.164227, -0.121507, -0.159877, -0.032508, 24.203529
79753, 2303, 4.012682, -3.227384, 8.157045, -0.129501, -0.123372, -0.055691, 24.185883
79763, 3619, 3.976769, -3.062184, 8.283937, -0.122573, -0.069547, -0.077541, 24.182941
79773, 3715, 3.981557, -2.873042, 8.353370, -0.090331, -0.017587, -0.087933, 24.200588
79783, 2253, 3.955221, -2.767697, 8.178593, -0.050095, 0.028245, -0.082603, 24.197647
79793, 1535, 3.945644, -2.822764, 7.924808, -0.017853, 0.084202, -0.073544, 24.197647
79803, 1392, 3.950433, -3.112462, 7.912837, 0.004530, 0.170536, -0.077008, 24.194706
79813, 1325, 4.201824, -3.330335, 8.298303, 0.020784, 0.248609, -0.080738, 24.188824
79823, 1171, 4.620809, -3.485958, 8.765172, 0.055424, 0.239283, -0.087133, 24.206470
79833, 1232, 4.730943, -3.505111, 8.836999, 0.068747, 0.167072, -0.070879, 24.200588
79843, 1177, 4.738125, -3.517082, 8.889671, 0.041035, 0.135629, -0.047697, 24.191765
79853, 1133, 4.812346, -3.478775, 8.968679, -0.035173, 0.136695, -0.020251, 24.185883
79863, 1136, 4.888960, -3.280056, 9.014170, -0.110315, 0.108717, -0.003464, 24.191765
79873, 1086, 4.833893, -3.088520, 9.131485, -0.112714, 0.059155, 0.003997, 24.197647
79883, 1191, 4.685453, -3.062184, 9.193734, -0.080472, -0.004530, 0.009326, 24.203529
79893, 1200, 4.604050, -2.966416, 9.181764, -0.071412, -0.102855, 0.008260, 24.191765
79903, 1168, 4.390966, -2.796427, 8.968679, -0.052760, -0.204910, 0.003464, 24.188824
79913, 1193, 4.091691, -2.686294, 8.640674, -0.047430, -0.239283, -0.006129, 24.182941
79923, 1238, 3.873818, -2.559402, 8.379706, -0.034107, -0.176931, -0.017587, 24.185883
79933, 1288, 3.869030, -2.463634, 8.207323, 0.012257, -0.062352, -0.026380, 24.200588
79943, 1282, 3.945644, -2.494758, 8.121132, 0.088199, 0.042368, -0.029844, 24.185883
79953, 1263, 4.019865, -2.647987, 8.137892, 0.154548, 0.118576, -0.021317, 24.191765
79963, 1294, 4.122815, -2.880225, 8.336611, 0.187323, 0.164407, -0.008793, 24.185883
79973, 1424, 4.249708, -3.095703, 8.602366, 0.186790, 0.170536, 0.004530, 24.209412
79983, 1285, 4.369418, -3.172317, 8.913613, 0.160410, 0.132165, 0.011991, 24.203529
79993, 1294, 4.448427, -3.157952, 9.071630, 0.155081, 0.070080, 0.010392, 24.218235
80003, 1330, 4.486734, -3.191471, 8.968679, 0.144956, 0.008793, 0.010392, 24.209412
80013, 1424, 4.481946, -3.074155, 8.880095, 0.113779, -0.046364, 0.011724, 24.200588
80023, 1415, 4.436456, -3.007117, 8.686164, 0.091663, -0.088466, 0.017587, 24.200588
80033, 1441, 4.388572, -2.971204, 8.528147, 0.057822, -0.113247, 0.022916, 24.212353
80043, 1347, 4.328717, -2.975993, 8.616732, 0.038637, -0.119642, 0.023982, 24.188824
80053, 1383, 4.278439, -3.038242, 8.683769, 0.055424, -0.115911, 0.024781, 24.185883
80063, 1474, 4.225766, -3.088520, 8.588001, 0.059954, -0.111648, 0.031443, 24.182941
80073, 1399, 4.163517, -3.122039, 8.353370, 0.045032, -0.108184, 0.030910, 24.188824
80083, 1481, 4.062960, -3.055001, 8.312668, 0.038904, -0.086600, 0.029844, 24.203529
80093, 1449, 4.046201, -2.947262, 8.437167, 0.053292, -0.050628, 0.032242, 24.197647
80103, 1440, 4.129998, -2.839523, 8.609550, 0.058622, -0.023982, 0.036505, 24.185883
80113, 1630, 4.235343, -2.734178, 8.717288, 0.042101, -0.030377, 0.040769, 24.203529
80123, 1408, 4.314352, -2.693477, 8.753201, 0.025580, -0.053825, 0.042368, 24.185883
80133, 1477, 4.383783, -2.686294, 8.786720, 0.024248, -0.070613, 0.041302, 24.182941
80143, 1587, 4.436456, -2.786851, 8.736442, 0.034640, -0.077807, 0.042634, 24.191765
80153, 2202, 4.446033, -3.002329, 8.523358, 0.041035, -0.078606, 0.049562, 24.206470
80163, 2130, 4.422091, -3.165135, 8.243237, 0.007727, -0.079672, 0.062619, 24.200588
80173, 2362, 4.386178, -3.270479, 8.049306, -0.053026, -0.088998, 0.063152, 24.188824
80183, 1955, 4.345476, -3.236961, 8.078036, -0.107651, -0.092729, 0.053825, 24.197647
80193, 1663, 4.393360, -3.157952, 8.240842, -0.159345, -0.095394, 0.045565, 24.194706
80203, 1665, 4.489128, -3.033453, 8.406042, -0.205443, -0.109516, 0.031176, 24.200588
80213, 1494, 4.501099, -2.877831, 8.532935, -0.225161, -0.126570, 0.013590, 24.194706
80223, 1471, 4.455609, -2.731784, 8.530540, -0.208640, -0.127369, 0.000533, 24.191765
80233, 1413, 4.376601, -2.679112, 8.413225, -0.172668, -0.112980, -0.006395, 24.194706
80243, 1434, 4.316746, -2.652776, 8.305486, -0.131899, -0.094061, -0.006928, 24.203529
80253, 1365, 4.254497, -2.669535, 8.192958, -0.085268, -0.067948, 0.001865, 24.188824
80263, 1314, 4.225766, -2.736573, 8.085219, -0.037571, -0.024248, 0.016521, 24.194706
80273, 1344, 4.242526, -2.868254, 8.113950, -0.007727, 0.033041, 0.034640, 24.194706
80283, 1197, 4.319140, -2.966416, 8.159439, 0.006129, 0.088466, 0.050095, 24.185883
80293, 1726, 4.414908, -3.107674, 8.259995, 0.006928, 0.129234, 0.061819, 24.191765
80303, 2732, 4.541800, -3.186682, 8.441956, -0.003198, 0.147620, 0.067948, 24.197647
80313, 2703, 4.659117, -3.265691, 8.621520, -0.019185, 0.138294, 0.071945, 24.212353
80323, 1985, 4.692636, -3.284845, 8.700529, -0.048230, 0.102855, 0.079672, 24.197647
80333, 1511, 4.769250, -3.387795, 8.643068, -0.088466, 0.060221, 0.073810, 24.191765
80343, 1392, 4.702212, -3.373430, 8.549694, -0.111115, 0.031176, 0.052227, 24.185883
80353, 1363, 4.623203, -3.301604, 8.568848, -0.102588, 0.009859, 0.025314, 24.197647
80363, 1286, 4.548983, -3.191471, 8.599973, -0.074343, -0.009060, -0.001066, 24.188824
80373, 1199, 4.429273, -3.074155, 8.676587, -0.068214, -0.042368, -0.012790, 24.188824
80383, 1241, 4.326323, -3.009511, 8.769960, -0.081005, -0.086867, -0.018919, 24.180000
80393, 1291, 4.192247, -2.940080, 8.628703, -0.099923, -0.116711, -0.018919, 24.191765
80403, 1280, 4.118027, -2.947262, 8.355764, -0.099390, -0.091397, -0.023449, 24.197647
80413, 1332, 4.199430, -2.999935, 8.279149, -0.080472, -0.021051, -0.029844, 24.194706
80423, 1393, 4.319140, -3.110068, 8.439561, -0.060487, 0.022649, -0.031176, 24.182941
80433, 1412, 4.369418, -3.141193, 8.564059, -0.039170, 0.018652, -0.026113, 24.182941
80443, 1499, 4.343082, -3.153164, 8.470686, -0.018386, 0.003464, -0.016254, 24.188824
80453, 1475, 4.326323, -3.098097, 8.310274, -0.010925, 0.013323, -0.012524, 24.188824
80463, 1489, 4.388572, -3.038242, 8.319851, -0.004263, 0.046364, -0.010658, 24.197647
80473, 1469, 4.520253, -3.019088, 8.437167, 0.005063, 0.072744, -0.003464, 24.197647
80483, 1430, 4.587290, -3.047819, 8.465898, 0.020784, 0.075942, 0.005862, 24.200588
80493, 1517, 4.594473, -3.083732, 8.451532, 0.034107, 0.070080, 0.018919, 24.182941
80503, 1511, 4.563348, -3.131616, 8.374918, 0.043433, 0.074077, 0.032508, 24.182941
80513, 1495, 4.551377, -3.222595, 8.310274, 0.045299, 0.083136, 0.043167, 24.212353
80523, 1631, 4.575319, -3.263297, 8.360553, 0.031975, 0.075675, 0.045032, 24.185883
80533, 1603, 4.572925, -3.241749, 8.398860, 0.007194, 0.048763, 0.038637, 24.177059
80543, 1959, 4.486734, -3.189077, 8.365341, -0.013590, 0.034374, 0.031709, 24.177059
80553, 2166, 4.378995, -3.177106, 8.317456, -0.026646, 0.051427, 0.027446, 24.188824
80563, 2279, 4.328717, -3.203442, 8.231265, -0.031443, 0.100723, 0.022116, 24.180000
80573, 2181, 4.338294, -3.246537, 8.224083, -0.041035, 0.152417, 0.009060, 24.191765
80583, 1496, 4.400543, -3.275268, 8.391677, -0.046364, 0.187057, -0.005329, 24.203529
80593, 1511, 4.477157, -3.306392, 8.621520, -0.046897, 0.199314, -0.017587, 24.194706
80603, 1439, 4.493917, -3.332729, 8.769960, -0.043966, 0.173467, -0.029577, 24.191765
80613, 1413, 4.419696, -3.315969, 8.652645, -0.035706, 0.138294, -0.038637, 24.191765
80623, 1503, 4.362236, -3.301604, 8.441956, -0.042368, 0.126303, -0.045565, 24.203529
80633, 1351, 4.359841, -3.268085, 8.341399, -0.069547, 0.129234, -0.046364, 24.188824
80643, 1499, 4.417302, -3.289633, 8.473080, -0.108983, 0.127636, -0.045565, 24.177059
80653, 1411, 4.436456, -3.196259, 8.774749, -0.127103, 0.108450, -0.046897, 24.185883
80663, 1349, 4.378995, -3.265691, 8.750807, -0.116444, 0.083136, -0.039969, 24.185883
80673, 1483, 4.352659, -3.380613, 8.638280, -0.145489, 0.041302, -0.027446, 24.194706
80683, 1490, 4.297592, -3.268085, 8.619126, -0.171069, 0.004796, -0.021051, 24.182941
80693, 1434, 4.163517, -3.083732, 8.633492, -0.171069, -0.007994, -0.017587, 24.203529
80703, 1473, 4.074931, -2.889802, 8.609550, -0.176398, 0.000266, -0.012524, 24.177059
80713, 1609, 4.055778, -2.731784, 8.669404, -0.177997, 0.023182, -0.011724, 24.185883
80723, 1722, 4.060566, -2.612074, 8.743625, -0.152949, 0.047164, -0.012524, 24.197647
80733, 1585, 4.141969, -2.590526, 8.825027, -0.112714, 0.061286, -0.012790, 24.203529
80743, 1535, 4.295198, -2.659958, 8.839393, -0.083403, 0.051694, -0.012790, 24.180000
80753, 1455, 4.383783, -2.774880, 8.834604, -0.068481, 0.017054, -0.013590, 24.185883
80763, 1392, 4.446033, -2.865860, 8.779537, -0.058888, -0.023715, -0.017320, 24.197647
80773, 1441, 4.410120, -2.920926, 8.690952, -0.051427, -0.051161, -0.020251, 24.185883
80783, 1360, 4.369418, -2.954445, 8.631097, -0.043433, -0.060221, -0.019985, 24.185883
80793, 1391, 4.369418, -3.009511, 8.549694, -0.031975, -0.063418, -0.018119, 24.174118
80803, 1469, 4.345476, -3.043030, 8.470686, -0.026113, -0.071412, -0.015988, 24.197647
80813, 1308, 4.323928, -3.105280, 8.374918, -0.023715, -0.075675, -0.012257, 24.203529
80823, 1331, 4.316746, -3.153164, 8.248025, -0.022649, -0.066083, -0.007727, 24.185883
80833, 1717, 4.304775, -3.177106, 8.216900, -0.022116, -0.040769, -0.003730, 24.191765
80843, 2820, 4.321534, -3.153164, 8.236053, -0.019452, -0.006662, 0.001332, 24.185883
80853, 2721, 4.355053, -3.148375, 8.276755, -0.013057, 0.020251, 0.006129, 24.203529
80863, 1877, 4.369418, -3.122039, 8.274361, -0.011458, 0.035440, 0.018119, 24.191765
80873, 1477, 4.436456, -3.148375, 8.214506, -0.019185, 0.040236, 0.028778, 24.206470
80883, 1374, 4.505888, -3.201048, 8.195353, -0.023182, 0.061553, 0.021317, 24.200588
80893, 1455, 4.572925, -3.232172, 8.341399, -0.019452, 0.086600, 0.013323, 24.203529
80903, 1333, 4.651934, -3.315969, 8.516175, -0.008527, 0.093795, 0.000799, 24.215294
80913, 1289, 4.616021, -3.265691, 8.743625, -0.000799, 0.067415, -0.000266, 24.194706
80923, 1374, 4.563348, -3.167529, 8.834604, -0.004796, 0.005063, 0.018919, 24.200588
80933, 1408, 4.489128, -3.102885, 8.659827, -0.015455, -0.053026, 0.040236, 24.182941
80943, 1575, 4.398149, -3.055001, 8.384495, -0.025314, -0.074077, 0.053292, 24.182941
80953, 2099, 4.323928, -3.076549, 8.209718, -0.018919, -0.044766, 0.052493, 24.185883
80963, 2011, 4.304775, -3.090914, 8.300697, 0.006129, 0.000266, 0.054358, 24.185883
80973, 2352, 4.288015, -3.119645, 8.513782, 0.028778, 0.018119, 0.060221, 24.180000
80983, 1652, 4.256891, -3.083732, 8.542512, 0.040502, 0.003730, 0.067948, 24.185883
80993, 1411, 4.242526, -3.076549, 8.453926, 0.048230, -0.009593, 0.079139, 24.185883
81003, 1622, 4.230555, -3.114856, 8.398860, 0.044233, -0.002398, 0.088998, 24.197647
81013, 1595, 4.235343, -3.126827, 8.350976, 0.034374, 0.015188, 0.095660, 24.188824
81023, 1523, 4.266468, -3.102885, 8.305486, 0.027712, 0.029844, 0.096992, 24.197647
81033, 1582, 4.292804, -3.066972, 8.209718, 0.025314, 0.041568, 0.093795, 24.197647
81043, 1631, 4.328717, -3.059790, 8.224083, 0.026113, 0.054092, 0.085801, 24.194706
81053, 1527, 4.386178, -3.078943, 8.262390, 0.030643, 0.066616, 0.077008, 24.200588
81063, 1463, 4.419696, -3.126827, 8.346188, 0.029844, 0.075142, 0.070879, 24.200588
81073, 1553, 4.412514, -3.138798, 8.477868, 0.026646, 0.077274, 0.067948, 24.206470
81083, 1499, 4.381389, -3.155558, 8.494628, 0.026646, 0.079139, 0.068747, 24.200588
81093, 1459, 4.364630, -3.198653, 8.446744, 0.017054, 0.085801, 0.069014, 24.191765
81103, 1577, 4.371812, -3.208230, 8.506598, 0.006662, 0.100989, 0.066616, 24.197647
81113, 1460, 4.381389, -3.210624, 8.480263, 0.001599, 0.110315, 0.064217, 24.188824
81123, 1413, 4.338294, -3.251326, 8.449138, 0.000533, 0.113779, 0.061286, 24.191765
81133, 1412, 4.326323, -3.272874, 8.487445, 0.004263, 0.124172, 0.057822, 24.191765
81143, 1510, 4.302381, -3.303998, 8.468291, 0.015721, 0.128168, 0.055957, 24.182941
81153, 1555, 4.290410, -3.339911, 8.418014, 0.028245, 0.127902, 0.050628, 24.194706
81163, 1435, 4.316746, -3.380613, 8.451532, 0.033041, 0.135629, 0.045032, 24.191765
81173, 1589, 4.338294, -3.361459, 8.580819, 0.026913, 0.148153, 0.041835, 24.185883
81183, 1402, 4.400543, -3.284845, 8.803479, 0.007194, 0.139093, 0.042101, 24.203529
81193, 1475, 4.448427, -3.193865, 8.908825, -0.018652, 0.106052, 0.041302, 24.194706
81203, 1277, 4.489128, -3.064578, 8.856153, -0.026913, 0.054358, 0.034640, 24.200588
81213, 1590, 4.515464, -2.983175, 8.714894, -0.005596, -0.004796, 0.018919, 24.218235
81223, 1386, 4.228160, -3.026271, 8.322245, 0.023182, -0.042634, 0.012524, 24.206470
81233, 1381, 3.821146, -3.208230, 7.850587, -0.011724, 0.024515, 0.030377, 24.200588
81243, 1442, 3.758897, -3.210624, 7.977480, -0.038371, 0.155081, 0.039969, 24.197647
81253, 1477, 3.979163, -3.198653, 8.420407, -0.038637, 0.223562, 0.050095, 24.191765
81263, 1630, 4.144363, -3.150769, 8.781932, -0.023449, 0.192652, 0.051427, 24.200588
81273, 1575, 4.072537, -3.122039, 8.825027, -0.011724, 0.140692, 0.052493, 24.203529
81283, 1616, 3.957615, -3.160346, 8.707711, -0.018386, 0.132432, 0.050628, 24.200588
81293, 1633, 4.027047, -3.160346, 8.678981, -0.033308, 0.160677, 0.046897, 24.194706
81303, 1353, 4.144363, -3.117251, 8.736442, -0.039436, 0.163075, 0.039170, 24.206470
81313, 1403, 4.118027, -3.126827, 8.667010, -0.035972, 0.150551, 0.035173, 24.215294
81323, 1335, 4.082114, -3.126827, 8.559271, -0.029577, 0.150018, 0.029577, 24.197647
81333, 1408, 4.036624, -3.148375, 8.549694, -0.021583, 0.155081, 0.023715, 24.206470
81343, 1813, 4.029441, -3.165135, 8.544906, -0.015455, 0.155881, 0.020784, 24.203529
81353, 1936, 4.024653, -3.193865, 8.583213, -0.017054, 0.160410, 0.018919, 24.203529
81363, 2021, 4.029441, -3.208230, 8.741230, -0.031176, 0.160943, 0.015721, 24.197647
81373, 1654, 4.022259, -3.270479, 8.853758, -0.051960, 0.160677, 0.011458, 24.209412
81383, 1456, 4.041412, -3.320758, 9.014170, -0.091397, 0.157746, 0.004796, 24.206470
81393, 2309, 4.041412, -3.306392, 9.042900, -0.131899, 0.143623, 0.000799, 24.224117
81403, 3031, 4.043807, -3.275268, 8.942344, -0.155881, 0.128168, 0.000533, 24.212353
81413, 2370, 4.029441, -3.260903, 8.748413, -0.158812, 0.120441, -0.000533, 24.203529
81423, 1605, 4.058172, -3.282450, 8.566454, -0.142824, 0.122040, -0.008793, 24.191765
81433, 1335, 4.041412, -3.428497, 8.494628, -0.125237, 0.141758, -0.027446, 24.194706
81443, 1264, 4.053383, -3.454833, 8.585608, -0.109516, 0.154815, -0.038371, 24.194706
81453, 1195, 4.065354, -3.500323, 8.705317, -0.092196, 0.145755, -0.048230, 24.215294
81463, 1129, 3.974375, -3.469198, 8.669404, -0.068747, 0.126303, -0.057023, 24.200588
81473, 1170, 3.823540, -3.399766, 8.504205, -0.063685, 0.114579, -0.055424, 24.212353
81483, 1154, 3.773262, -3.232172, 8.540117, -0.067681, 0.111115, -0.047430, 24.203529
81493, 1233, 3.742137, -3.122039, 8.434772, -0.054891, 0.091397, -0.037038, 24.194706
81503, 1231, 3.734955, -3.143587, 8.276755, -0.025847, 0.100456, -0.039969, 24.185883
81513, 1330, 3.775656, -3.222595, 8.530540, 0.001865, 0.112447, -0.038104, 24.206470
81523, 1264, 3.761291, -3.224990, 8.748413, 0.009593, 0.099390, -0.030643, 24.194706
81533, 1202, 3.799598, -3.191471, 8.734048, 0.006662, 0.076475, -0.023182, 24.212353
81543, 1256, 3.835511, -3.167529, 8.702923, 0.001865, 0.062619, -0.017054, 24.209412
81553, 1410, 3.864242, -3.165135, 8.765172, -0.004796, 0.046098, -0.013590, 24.203529
81563, 1382, 3.840300, -3.236961, 8.825027, -0.013856, 0.022916, -0.014123, 24.194706
81573, 1330, 3.835511, -3.289633, 8.853758, -0.019718, -0.005329, -0.013323, 24.197647
81583, 1473, 3.825934, -3.311181, 8.779537, -0.021317, -0.035173, -0.012524, 24.206470
81593, 1451, 3.837905, -3.320758, 8.669404, -0.020784, -0.046897, -0.015188, 24.203529
81603, 1424, 3.859453, -3.356671, 8.537724, -0.018919, -0.037038, -0.021051, 24.206470
81613, 1414, 3.907337, -3.351882, 8.504205, -0.017054, -0.015455, -0.026380, 24.209412
81623, 1498, 3.940856, -3.380613, 8.537724, -0.018919, 0.001865, -0.030377, 24.209412
81633, 1478, 3.967192, -3.375824, 8.662222, -0.022116, 0.005596, -0.034107, 24.206470
81643, 1455, 3.993528, -3.371036, 8.753201, -0.029044, -0.002931, -0.038637, 24.203529
81653, 1506, 3.998317, -3.330335, 8.774749, -0.034107, -0.017853, -0.039170, 24.209412
81663, 1502, 4.017470, -3.275268, 8.702923, -0.035972, -0.030377, -0.036772, 24.194706
81673, 1479, 3.991134, -3.256114, 8.542512, -0.038904, -0.021583, -0.033841, 24.197647
81683, 1518, 4.022259, -3.196259, 8.626308, -0.038637, -0.000266, -0.035440, 24.194706
81693, 1535, 4.029441, -3.134010, 8.659827, -0.030110, 0.002398, -0.031443, 24.215294
81703, 1535, 4.007894, -3.107674, 8.583213, -0.027712, 0.006662, -0.028511, 24.200588
81713, 1493, 3.983952, -3.052607, 8.590396, -0.033041, 0.027446, -0.031176, 24.206470
81723, 1510, 4.036624, -2.990358, 8.729259, -0.024515, 0.027979, -0.032508, 24.194706
81733, 1493, 3.998317, -3.069367, 8.753201, -0.022649, 0.015455, -0.030643, 24.188824
81743, 1765, 3.964798, -3.129222, 8.810662, -0.033574, 0.006395, -0.033308, 24.206470
81753, 2202, 3.945644, -3.229778, 8.695741, -0.034374, -0.008793, -0.038104, 24.200588
81763, 2143, 3.979163, -3.292027, 8.585608, -0.023715, -0.009060, -0.045565, 24.206470
81773, 2263, 3.976769, -3.282450, 8.549694, -0.012524, 0.000533, -0.049029, 24.203529
81783, 1755, 3.936068, -3.260903, 8.499416, -0.008793, 0.010658, -0.050095, 24.200588
81793, 1583, 3.830723, -3.311181, 8.353370, -0.034640, 0.030643, -0.047164, 24.215294
81803, 1563, 3.842694, -3.265691, 8.379706, -0.054358, 0.061020, -0.052493, 24.203529
81813, 1595, 3.909731, -3.253720, 8.520964, -0.054891, 0.071945, -0.054891, 24.215294
81823, 1643, 3.960010, -3.224990, 8.599973, -0.051694, 0.071145, -0.056224, 24.221176
81833, 1723, 4.041412, -3.153164, 8.717288, -0.035972, 0.065550, -0.059688, 24.203529
81843, 1574, 4.031836, -3.153164, 8.655039, -0.024781, 0.056490, -0.052227, 24.194706
81853, 1514, 4.024653, -3.110068, 8.614338, -0.023182, 0.063418, -0.045299, 24.203529
81863, 1516, 4.005499, -3.105280, 8.604761, -0.007461, 0.063152, -0.037838, 24.209412
81873, 1371, 3.945644, -3.186682, 8.520964, 0.004530, 0.067948, -0.032242, 24.209412
81883, 1391, 3.952827, -3.203442, 8.609550, 0.003730, 0.084202, -0.028245, 24.200588
81893, 1377, 4.010288, -3.222595, 8.738836, 0.009060, 0.083936, -0.024248, 24.200588
81903, 1456, 3.981557, -3.234566, 8.762778, 0.005063, 0.077008, -0.024515, 24.191765
81913, 1422, 3.974375, -3.253720, 8.779537, -0.006928, 0.076741, -0.029844, 24.209412
81923, 1333, 3.991134, -3.253720, 8.865729, -0.020518, 0.072478, -0.036239, 24.212353
81933, 1282, 3.957615, -3.222595, 8.899248, -0.029044, 0.058888, -0.040769, 24.200588
81943, 1488, 3.914520, -3.198653, 8.832211, -0.037038, 0.046897, -0.046364, 24.191765
81953, 2271, 3.895366, -3.141193, 8.753201, -0.041835, 0.035972, -0.047430, 24.209412
81963, 3104, 3.852271, -3.122039, 8.717288, -0.038637, 0.021583, -0.046897, 24.212353
81973, 2335, 3.833117, -3.124433, 8.631097, -0.031443, 0.009326, -0.043966, 24.194706
81983, 1582, 3.854665, -3.157952, 8.535329, -0.026113, 0.003730, -0.038904, 24.212353
81993, 1414, 3.873818, -3.282450, 8.470686, -0.027446, 0.018119, -0.041835, 24.197647
82003, 1362, 3.871424, -3.421314, 8.566454, -0.065550, 0.029844, -0.030910, 24.212353
82013, 1318, 4.000711, -3.320758, 8.899248, -0.075675, 0.030910, -0.030377, 24.215294
82023, 1264, 3.986346, -3.189077, 9.040505, -0.067149, 0.001332, -0.022116, 24.212353
82033, 1335, 3.955221, -3.088520, 9.014170, -0.055158, -0.036239, -0.011191, 24.203529
82043, 1360, 3.921702, -3.095703, 8.920795, -0.059155, -0.070879, 0.001066, 24.203529
82053, 1347, 3.876213, -3.138798, 8.559271, -0.094594, -0.090864, 0.013057, 24.203529
82063, 1328, 3.861847, -3.153164, 8.398860, -0.114046, -0.072478, 0.006662, 24.209412
82073, 1392, 3.924097, -3.174711, 8.470686, -0.110315, -0.050628, 0.002398, 24.212353
82083, 1403, 3.981557, -3.105280, 8.621520, -0.075142, -0.038371, -0.003730, 24.212353
82093, 1455, 3.995923, -3.098097, 8.530540, -0.037305, -0.041568, -0.002132, 24.200588
82103, 1463, 3.981557, -3.110068, 8.396465, -0.025047, -0.017320, -0.000266, 24.215294
82113, 1489, 4.039018, -3.143587, 8.415619, -0.036772, 0.021850, 0.003464, 24.212353
82123, 1584, 4.153940, -3.100491, 8.681376, -0.036505, 0.047963, 0.004263, 24.206470
82133, 1514, 4.197036, -3.143587, 8.712500, -0.020784, 0.043700, 0.008527, 24.221176
82143, 2137, 4.137180, -3.181894, 8.671799, -0.026913, 0.056490, 0.006395, 24.212353
82153, 2178, 4.146757, -3.213019, 8.734048, -0.037305, 0.071145, 0.003464, 24.232941
82163, 2192, 4.118027, -3.248932, 8.731653, -0.045565, 0.075142, 0.001066, 24.206470
82173, 2074, 4.098873, -3.244143, 8.702923, -0.057556, 0.080738, -0.000266, 24.218235
82183, 1636, 4.046201, -3.210624, 8.712500, -0.071945, 0.083403, -0.002398, 24.212353
82193, 1574, 4.022259, -3.213019, 8.734048, -0.080738, 0.082870, 0.000266, 24.206470
82203, 1535, 3.971981, -3.234566, 8.681376, -0.082603, 0.081271, 0.002665, 24.215294
82213, 1503, 3.909731, -3.268085, 8.631097, -0.080738, 0.083936, 0.001332, 24.212353
82223, 1531, 3.881001, -3.296816, 8.592790, -0.075942, 0.088732, -0.003997, 24.227058
82233, 1499, 3.852271, -3.306392, 8.602366, -0.072478, 0.093795, -0.011724, 24.212353
82243, 1485, 3.801992, -3.260903, 8.667010, -0.073277, 0.088732, -0.020518, 24.209412
82253, 1491, 3.751714, -3.239355, 8.710106, -0.073544, 0.065550, -0.026913, 24.194706
82263, 1485, 3.756502, -3.253720, 8.573636, -0.062885, 0.041835, -0.034907, 24.191765
82273, 1489, 3.773262, -3.258508, 8.535329, -0.041035, 0.030910, -0.046631, 24.212353
82283, 1474, 3.792415, -3.277662, 8.583213, -0.018919, 0.018119, -0.057023, 24.206470
82293, 1535, 3.809175, -3.344700, 8.688558, -0.002398, 0.000000, -0.066882, 24.212353
82303, 1382, 3.842694, -3.342306, 8.638280, 0.013590, -0.018119, -0.071945, 24.224117
82313, 1498, 3.885789, -3.356671, 8.556877, 0.028511, -0.025314, -0.070346, 24.209412
82323, 1458, 3.909731, -3.347094, 8.456321, 0.037838, -0.018119, -0.066616, 24.206470
82333, 1402, 3.885789, -3.442862, 8.303091, 0.023449, -0.002931, -0.053825, 24.191765
82343, 1491, 3.885789, -3.450045, 8.339005, -0.038104, 0.021850, -0.038637, 24.191765
82353, 1343, 3.974375, -3.363853, 8.626308, -0.066882, 0.041835, -0.034907, 24.197647
82363, 1457, 4.048595, -3.330335, 8.798691, -0.044499, 0.033041, -0.040236, 24.209412
82373, 1461, 3.983952, -3.438074, 8.667010, -0.048496, 0.025580, -0.040502, 24.215294
82383, 1559, 3.976769, -3.433285, 8.714894, -0.084202, 0.044766, -0.042900, 24.206470
82393, 1483, 4.043807, -3.462016, 8.810662, -0.107384, 0.045565, -0.042101, 24.197647
82403, 1674, 3.957615, -3.641581, 8.588001, -0.196916, 0.023982, -0.024781, 24.224117
82413, 1626, 3.986346, -3.280056, 8.949526, -0.238217, 0.031975, -0.037571, 24.206470
82423, 1535, 4.072537, -3.165135, 9.045294, -0.165473, 0.006928, -0.045565, 24.197647
82433, 1566, 3.948039, -3.296816, 8.626308, -0.148420, -0.027179, -0.042634, 24.200588
82443, 1451, 3.931279, -3.445256, 8.365341, -0.218499, -0.043966, -0.041568, 24.206470
82453, 1406, 3.936068, -3.203442, 8.820239, -0.199847, -0.048230, -0.059421, 24.215294
82463, 1435, 3.955221, -3.313575, 8.803479, -0.168671, -0.083136, -0.060221, 24.200588
82473, 1427, 3.955221, -3.402161, 8.655039, -0.224095, -0.128435, -0.054891, 24.212353
82483, 1505, 3.869030, -3.162740, 8.856153, -0.210505, -0.138294, -0.060487, 24.209412
82493, 1414, 3.950433, -3.320758, 8.516175, -0.193718, -0.148153, -0.048763, 24.203529
82503, 1314, 3.995923, -3.385401, 8.271967, -0.247544, -0.170802, -0.037305, 24.206470
82513, 1296, 3.983952, -3.129222, 8.604761, -0.242481, -0.175332, -0.049828, 24.212353
